id,type,name,districtId
1,Phường,Phường Phúc Xá,1
4,Phường,Phường Trúc Bạch,1
6,Phường,Phường Vĩnh Phúc,1
7,Phường,Phường Cống Vị,1
8,Phường,Phường Liễu Giai,1
10,Phường,Phường Nguyễn Trung Trực,1
13,Phường,Phường Quán Thánh,1
16,Phường,Phường Ngọc Hà,1
19,Phường,Phường Điện Biên,1
22,Phường,Phường Đội Cấn,1
25,Phường,Phường Ngọc Khánh,1
28,Phường,Phường Kim Mã,1
31,Phường,Phường Giảng Võ,1
34,Phường,Phường Thành Công,1
37,Phường,Phường Phúc Tân,2
40,Phường,Phường Đồng Xuân,2
43,Phường,Phường Hàng Mã,2
46,Phường,Phường Hàng Buồm,2
49,Phường,Phường Hàng Đào,2
52,Phường,Phường Hàng Bồ,2
55,Phường,Phường Cửa Đông,2
58,Phường,Phường Lý Thái Tổ,2
61,Phường,Phường Hàng Bạc,2
64,Phường,Phường Hàng Gai,2
67,Phường,Phường Chương Dương,2
70,Phường,Phường Hàng Trống,2
73,Phường,Phường Cửa Nam,2
76,Phường,Phường Hàng Bông,2
79,Phường,Phường Tràng Tiền,2
82,Phường,Phường Trần Hưng Đạo,2
85,Phường,Phường Phan Chu Trinh,2
88,Phường,Phường Hàng Bài,2
91,Phường,Phường Phú Thượng,3
94,Phường,Phường Nhật Tân,3
97,Phường,Phường Tứ Liên,3
100,Phường,Phường Quảng An,3
103,Phường,Phường Xuân La,3
106,Phường,Phường Yên Phụ,3
109,Phường,Phường Bưởi,3
112,Phường,Phường Thụy Khuê,3
115,Phường,Phường Thượng Thanh,4
118,Phường,Phường Ngọc Thụy,4
121,Phường,Phường Giang Biên,4
124,Phường,Phường Đức Giang,4
127,Phường,Phường Việt Hưng,4
130,Phường,Phường Gia Thụy,4
133,Phường,Phường Ngọc Lâm,4
136,Phường,Phường Phúc Lợi,4
139,Phường,Phường Bồ Đề,4
142,Phường,Phường Sài Đồng,4
145,Phường,Phường Long Biên,4
148,Phường,Phường Thạch Bàn,4
151,Phường,Phường Phúc Đồng,4
154,Phường,Phường Cự Khối,4
157,Phường,Phường Nghĩa Đô,5
160,Phường,Phường Nghĩa Tân,5
163,Phường,Phường Mai Dịch,5
166,Phường,Phường Dịch Vọng,5
167,Phường,Phường Dịch Vọng Hậu,5
169,Phường,Phường Quan Hoa,5
172,Phường,Phường Yên Hoà,5
175,Phường,Phường Trung Hoà,5
178,Phường,Phường Cát Linh,6
181,Phường,Phường Văn Miếu,6
184,Phường,Phường Quốc Tử Giám,6
187,Phường,Phường Láng Thượng,6
190,Phường,Phường Ô Chợ Dừa,6
193,Phường,Phường Văn Chương,6
196,Phường,Phường Hàng Bột,6
199,Phường,Phường Láng Hạ,6
202,Phường,Phường Khâm Thiên,6
205,Phường,Phường Thổ Quan,6
208,Phường,Phường Nam Đồng,6
211,Phường,Phường Trung Phụng,6
214,Phường,Phường Quang Trung,6
217,Phường,Phường Trung Liệt,6
220,Phường,Phường Phương Liên,6
223,Phường,Phường Thịnh Quang,6
226,Phường,Phường Trung Tự,6
229,Phường,Phường Kim Liên,6
232,Phường,Phường Phương Mai,6
235,Phường,Phường Ngã Tư Sở,6
238,Phường,Phường Khương Thượng,6
241,Phường,Phường Nguyễn Du,7
244,Phường,Phường Bạch Đằng,7
247,Phường,Phường Phạm Đình Hổ,7
256,Phường,Phường Lê Đại Hành,7
259,Phường,Phường Đồng Nhân,7
262,Phường,Phường Phố Huế,7
265,Phường,Phường Đống Mác,7
268,Phường,Phường Thanh Lương,7
271,Phường,Phường Thanh Nhàn,7
274,Phường,Phường Cầu Dền,7
277,Phường,Phường Bách Khoa,7
280,Phường,Phường Đồng Tâm,7
283,Phường,Phường Vĩnh Tuy,7
286,Phường,Phường Bạch Mai,7
289,Phường,Phường Quỳnh Mai,7
292,Phường,Phường Quỳnh Lôi,7
295,Phường,Phường Minh Khai,7
298,Phường,Phường Trương Định,7
301,Phường,Phường Thanh Trì,8
304,Phường,Phường Vĩnh Hưng,8
307,Phường,Phường Định Công,8
310,Phường,Phường Mai Động,8
313,Phường,Phường Tương Mai,8
316,Phường,Phường Đại Kim,8
319,Phường,Phường Tân Mai,8
322,Phường,Phường Hoàng Văn Thụ,8
325,Phường,Phường Giáp Bát,8
328,Phường,Phường Lĩnh Nam,8
331,Phường,Phường Thịnh Liệt,8
334,Phường,Phường Trần Phú,8
337,Phường,Phường Hoàng Liệt,8
340,Phường,Phường Yên Sở,8
343,Phường,Phường Nhân Chính,9
346,Phường,Phường Thượng Đình,9
349,Phường,Phường Khương Trung,9
352,Phường,Phường Khương Mai,9
355,Phường,Phường Thanh Xuân Trung,9
358,Phường,Phường Phương Liệt,9
361,Phường,Phường Hạ Đình,9
364,Phường,Phường Khương Đình,9
367,Phường,Phường Thanh Xuân Bắc,9
370,Phường,Phường Thanh Xuân Nam,9
373,Phường,Phường Kim Giang,9
376,Thị trấn,Thị trấn Sóc Sơn,16
379,Xã,Xã Bắc Sơn,16
382,Xã,Xã Minh Trí,16
385,Xã,Xã Hồng Kỳ,16
388,Xã,Xã Nam Sơn,16
391,Xã,Xã Trung Giã,16
394,Xã,Xã Tân Hưng,16
397,Xã,Xã Minh Phú,16
400,Xã,Xã Phù Linh,16
403,Xã,Xã Bắc Phú,16
406,Xã,Xã Tân Minh,16
409,Xã,Xã Quang Tiến,16
412,Xã,Xã Hiền Ninh,16
415,Xã,Xã Tân Dân,16
418,Xã,Xã Tiên Dược,16
421,Xã,Xã Việt Long,16
424,Xã,Xã Xuân Giang,16
427,Xã,Xã Mai Đình,16
430,Xã,Xã Đức Hoà,16
433,Xã,Xã Thanh Xuân,16
436,Xã,Xã Đông Xuân,16
439,Xã,Xã Kim Lũ,16
442,Xã,Xã Phú Cường,16
445,Xã,Xã Phú Minh,16
448,Xã,Xã Phù Lỗ,16
451,Xã,Xã Xuân Thu,16
454,Thị trấn,Thị trấn Đông Anh,17
457,Xã,Xã Xuân Nộn,17
460,Xã,Xã Thuỵ Lâm,17
463,Xã,Xã Bắc Hồng,17
466,Xã,Xã Nguyên Khê,17
469,Xã,Xã Nam Hồng,17
472,Xã,Xã Tiên Dương,17
475,Xã,Xã Vân Hà,17
478,Xã,Xã Uy Nỗ,17
481,Xã,Xã Vân Nội,17
484,Xã,Xã Liên Hà,17
487,Xã,Xã Việt Hùng,17
490,Xã,Xã Kim Nỗ,17
493,Xã,Xã Kim Chung,17
496,Xã,Xã Dục Tú,17
499,Xã,Xã Đại Mạch,17
502,Xã,Xã Vĩnh Ngọc,17
505,Xã,Xã Cổ Loa,17
508,Xã,Xã Hải Bối,17
511,Xã,Xã Xuân Canh,17
514,Xã,Xã Võng La,17
517,Xã,Xã Tàm Xá,17
520,Xã,Xã Mai Lâm,17
523,Xã,Xã Đông Hội,17
526,Thị trấn,Thị trấn Yên Viên,18
529,Xã,Xã Yên Thường,18
532,Xã,Xã Yên Viên,18
535,Xã,Xã Ninh Hiệp,18
538,Xã,Xã Đình Xuyên,18
541,Xã,Xã Dương Hà,18
544,Xã,Xã Phù Đổng,18
547,Xã,Xã Trung Mầu,18
550,Xã,Xã Lệ Chi,18
553,Xã,Xã Cổ Bi,18
556,Xã,Xã Đặng Xá,18
559,Xã,Xã Phú Thị,18
562,Xã,Xã Kim Sơn,18
565,Thị trấn,Thị trấn Trâu Quỳ,18
568,Xã,Xã Dương Quang,18
571,Xã,Xã Dương Xá,18
574,Xã,Xã Đông Dư,18
577,Xã,Xã Đa Tốn,18
580,Xã,Xã Kiêu Kỵ,18
583,Xã,Xã Bát Tràng,18
586,Xã,Xã Kim Lan,18
589,Xã,Xã Văn Đức,18
592,Phường,Phường Cầu Diễn,19
622,Phường,Phường Xuân Phương,19
623,Phường,Phường Phương Canh,19
625,Phường,Phường Mỹ Đình 1,19
626,Phường,Phường Mỹ Đình 2,19
628,Phường,Phường Tây Mỗ,19
631,Phường,Phường Mễ Trì,19
632,Phường,Phường Phú Đô,19
634,Phường,Phường Đại Mỗ,19
637,Phường,Phường Trung Văn,19
640,Thị trấn,Thị trấn Văn Điển,20
643,Xã,Xã Tân Triều,20
646,Xã,Xã Thanh Liệt,20
649,Xã,Xã Tả Thanh Oai,20
652,Xã,Xã Hữu Hoà,20
655,Xã,Xã Tam Hiệp,20
658,Xã,Xã Tứ Hiệp,20
661,Xã,Xã Yên Mỹ,20
664,Xã,Xã Vĩnh Quỳnh,20
667,Xã,Xã Ngũ Hiệp,20
670,Xã,Xã Duyên Hà,20
673,Xã,Xã Ngọc Hồi,20
676,Xã,Xã Vạn Phúc,20
679,Xã,Xã Đại áng,20
682,Xã,Xã Liên Ninh,20
685,Xã,Xã Đông Mỹ,20
595,Phường,Phường Thượng Cát,21
598,Phường,Phường Liên Mạc,21
601,Phường,Phường Đông Ngạc,21
602,Phường,Phường Đức Thắng,21
604,Phường,Phường Thụy Phương,21
607,Phường,Phường Tây Tựu,21
610,Phường,Phường Xuân Đỉnh,21
611,Phường,Phường Xuân Tảo,21
613,Phường,Phường Minh Khai,21
616,Phường,Phường Cổ Nhuế 1,21
617,Phường,Phường Cổ Nhuế 2,21
619,Phường,Phường Phú Diễn,21
620,Phường,Phường Phúc Diễn,21
8973,Thị trấn,Thị trấn Chi Đông,250
8974,Xã,Xã Đại Thịnh,250
8977,Xã,Xã Kim Hoa,250
8980,Xã,Xã Thạch Đà,250
8983,Xã,Xã Tiến Thắng,250
8986,Xã,Xã Tự Lập,250
8989,Thị trấn,Thị trấn Quang Minh,250
8992,Xã,Xã Thanh Lâm,250
8995,Xã,Xã Tam Đồng,250
8998,Xã,Xã Liên Mạc,250
9001,Xã,Xã Vạn Yên,250
9004,Xã,Xã Chu Phan,250
9007,Xã,Xã Tiến Thịnh,250
9010,Xã,Xã Mê Linh,250
9013,Xã,Xã Văn Khê,250
9016,Xã,Xã Hoàng Kim,250
9019,Xã,Xã Tiền Phong,250
9022,Xã,Xã Tráng Việt,250
9538,Phường,Phường Nguyễn Trãi,268
9541,Phường,Phường Mộ Lao,268
9542,Phường,Phường Văn Quán,268
9544,Phường,Phường Vạn Phúc,268
9547,Phường,Phường Yết Kiêu,268
9550,Phường,Phường Quang Trung,268
9551,Phường,Phường La Khê,268
9552,Phường,Phường Phú La,268
9553,Phường,Phường Phúc La,268
9556,Phường,Phường Hà Cầu,268
9562,Phường,Phường Yên Nghĩa,268
9565,Phường,Phường Kiến Hưng,268
9568,Phường,Phường Phú Lãm,268
9571,Phường,Phường Phú Lương,268
9886,Phường,Phường Dương Nội,268
10117,Phường,Phường Đồng Mai,268
10123,Phường,Phường Biên Giang,268
9574,Phường,Phường Lê Lợi,269
9577,Phường,Phường Phú Thịnh,269
9580,Phường,Phường Ngô Quyền,269
9583,Phường,Phường Quang Trung,269
9586,Phường,Phường Sơn Lộc,269
9589,Phường,Phường Xuân Khanh,269
9592,Xã,Xã Đường Lâm,269
9595,Phường,Phường Viên Sơn,269
9598,Xã,Xã Xuân Sơn,269
9601,Phường,Phường Trung Hưng,269
9604,Xã,Xã Thanh Mỹ,269
9607,Phường,Phường Trung Sơn Trầm,269
9610,Xã,Xã Kim Sơn,269
9613,Xã,Xã Sơn Đông,269
9616,Xã,Xã Cổ Đông,269
9619,Thị trấn,Thị trấn Tây Đằng,271
9625,Xã,Xã Phú Cường,271
9628,Xã,Xã Cổ Đô,271
9631,Xã,Xã Tản Hồng,271
9634,Xã,Xã Vạn Thắng,271
9637,Xã,Xã Châu Sơn,271
9640,Xã,Xã Phong Vân,271
9643,Xã,Xã Phú Đông,271
9646,Xã,Xã Phú Phương,271
9649,Xã,Xã Phú Châu,271
9652,Xã,Xã Thái Hòa,271
9655,Xã,Xã Đồng Thái,271
9658,Xã,Xã Phú Sơn,271
9661,Xã,Xã Minh Châu,271
9664,Xã,Xã Vật Lại,271
9667,Xã,Xã Chu Minh,271
9670,Xã,Xã Tòng Bạt,271
9673,Xã,Xã Cẩm Lĩnh,271
9676,Xã,Xã Sơn Đà,271
9679,Xã,Xã Đông Quang,271
9682,Xã,Xã Tiên Phong,271
9685,Xã,Xã Thụy An,271
9688,Xã,Xã Cam Thượng,271
9691,Xã,Xã Thuần Mỹ,271
9694,Xã,Xã Tản Lĩnh,271
9697,Xã,Xã Ba Trại,271
9700,Xã,Xã Minh Quang,271
9703,Xã,Xã Ba Vì,271
9706,Xã,Xã Vân Hòa,271
9709,Xã,Xã Yên Bài,271
9712,Xã,Xã Khánh Thượng,271
9715,Thị trấn,Thị trấn Phúc Thọ,272
9718,Xã,Xã Vân Hà,272
9721,Xã,Xã Vân Phúc,272
9724,Xã,Xã Vân Nam,272
9727,Xã,Xã Xuân Đình,272
9733,Xã,Xã Sen Phương,272
9739,Xã,Xã Võng Xuyên,272
9742,Xã,Xã Thọ Lộc,272
9745,Xã,Xã Long Xuyên,272
9748,Xã,Xã Thượng Cốc,272
9751,Xã,Xã Hát Môn,272
9754,Xã,Xã Tích Giang,272
9757,Xã,Xã Thanh Đa,272
9760,Xã,Xã Trạch Mỹ Lộc,272
9763,Xã,Xã Phúc Hòa,272
9766,Xã,Xã Ngọc Tảo,272
9769,Xã,Xã Phụng Thượng,272
9772,Xã,Xã Tam Thuấn,272
9775,Xã,Xã Tam Hiệp,272
9778,Xã,Xã Hiệp Thuận,272
9781,Xã,Xã Liên Hiệp,272
9784,Thị trấn,Thị trấn Phùng,273
9787,Xã,Xã Trung Châu,273
9790,Xã,Xã Thọ An,273
9793,Xã,Xã Thọ Xuân,273
9796,Xã,Xã Hồng Hà,273
9799,Xã,Xã Liên Hồng,273
9802,Xã,Xã Liên Hà,273
9805,Xã,Xã Hạ Mỗ,273
9808,Xã,Xã Liên Trung,273
9811,Xã,Xã Phương Đình,273
9814,Xã,Xã Thượng Mỗ,273
9817,Xã,Xã Tân Hội,273
9820,Xã,Xã Tân Lập,273
9823,Xã,Xã Đan Phượng,273
9826,Xã,Xã Đồng Tháp,273
9829,Xã,Xã Song Phượng,273
9832,Thị trấn,Thị trấn Trạm Trôi,274
9835,Xã,Xã Đức Thượng,274
9838,Xã,Xã Minh Khai,274
9841,Xã,Xã Dương Liễu,274
9844,Xã,Xã Di Trạch,274
9847,Xã,Xã Đức Giang,274
9850,Xã,Xã Cát Quế,274
9853,Xã,Xã Kim Chung,274
9856,Xã,Xã Yên Sở,274
9859,Xã,Xã Sơn Đồng,274
9862,Xã,Xã Vân Canh,274
9865,Xã,Xã Đắc Sở,274
9868,Xã,Xã Lại Yên,274
9871,Xã,Xã Tiền Yên,274
9874,Xã,Xã Song Phương,274
9877,Xã,Xã An Khánh,274
9880,Xã,Xã An Thượng,274
9883,Xã,Xã Vân Côn,274
9889,Xã,Xã La Phù,274
9892,Xã,Xã Đông La,274
4939,Xã,Xã Đông Xuân,275
9895,Thị trấn,Thị trấn Quốc Oai,275
9898,Xã,Xã Sài Sơn,275
9901,Xã,Xã Phượng Cách,275
9904,Xã,Xã Yên Sơn,275
9907,Xã,Xã Ngọc Liệp,275
9910,Xã,Xã Ngọc Mỹ,275
9913,Xã,Xã Liệp Tuyết,275
9916,Xã,Xã Thạch Thán,275
9919,Xã,Xã Đồng Quang,275
9922,Xã,Xã Phú Cát,275
9925,Xã,Xã Tuyết Nghĩa,275
9928,Xã,Xã Nghĩa Hương,275
9931,Xã,Xã Cộng Hòa,275
9934,Xã,Xã Tân Phú,275
9937,Xã,Xã Đại Thành,275
9940,Xã,Xã Phú Mãn,275
9943,Xã,Xã Cấn Hữu,275
9946,Xã,Xã Tân Hòa,275
9949,Xã,Xã Hòa Thạch,275
9952,Xã,Xã Đông Yên,275
4927,Xã,Xã Yên Trung,276
4930,Xã,Xã Yên Bình,276
4936,Xã,Xã Tiến Xuân,276
9955,Thị trấn,Thị trấn Liên Quan,276
9958,Xã,Xã Đại Đồng,276
9961,Xã,Xã Cẩm Yên,276
9964,Xã,Xã Lại Thượng,276
9967,Xã,Xã Phú Kim,276
9970,Xã,Xã Hương Ngải,276
9973,Xã,Xã Canh Nậu,276
9976,Xã,Xã Kim Quan,276
9979,Xã,Xã Dị Nậu,276
9982,Xã,Xã Bình Yên,276
9985,Xã,Xã Chàng Sơn,276
9988,Xã,Xã Thạch Hoà,276
9991,Xã,Xã Cần Kiệm,276
9994,Xã,Xã Hữu Bằng,276
9997,Xã,Xã Phùng Xá,276
10000,Xã,Xã Tân Xã,276
10003,Xã,Xã Thạch Xá,276
10006,Xã,Xã Bình Phú,276
10009,Xã,Xã Hạ Bằng,276
10012,Xã,Xã Đồng Trúc,276
10015,Thị trấn,Thị trấn Chúc Sơn,277
10018,Thị trấn,Thị trấn Xuân Mai,277
10021,Xã,Xã Phụng Châu,277
10024,Xã,Xã Tiên Phương,277
10027,Xã,Xã Đông Sơn,277
10030,Xã,Xã Đông Phương Yên,277
10033,Xã,Xã Phú Nghĩa,277
10039,Xã,Xã Trường Yên,277
10042,Xã,Xã Ngọc Hòa,277
10045,Xã,Xã Thủy Xuân Tiên,277
10048,Xã,Xã Thanh Bình,277
10051,Xã,Xã Trung Hòa,277
10054,Xã,Xã Đại Yên,277
10057,Xã,Xã Thụy Hương,277
10060,Xã,Xã Tốt Động,277
10063,Xã,Xã Lam Điền,277
10066,Xã,Xã Tân Tiến,277
10069,Xã,Xã Nam Phương Tiến,277
10072,Xã,Xã Hợp Đồng,277
10075,Xã,Xã Hoàng Văn Thụ,277
10078,Xã,Xã Hoàng Diệu,277
10081,Xã,Xã Hữu Văn,277
10084,Xã,Xã Quảng Bị,277
10087,Xã,Xã Mỹ Lương,277
10090,Xã,Xã Thượng Vực,277
10093,Xã,Xã Hồng Phong,277
10096,Xã,Xã Đồng Phú,277
10099,Xã,Xã Trần Phú,277
10102,Xã,Xã Văn Võ,277
10105,Xã,Xã Đồng Lạc,277
10108,Xã,Xã Hòa Chính,277
10111,Xã,Xã Phú Nam An,277
10114,Thị trấn,Thị trấn Kim Bài,278
10120,Xã,Xã Cự Khê,278
10126,Xã,Xã Bích Hòa,278
10129,Xã,Xã Mỹ Hưng,278
10132,Xã,Xã Cao Viên,278
10135,Xã,Xã Bình Minh,278
10138,Xã,Xã Tam Hưng,278
10141,Xã,Xã Thanh Cao,278
10144,Xã,Xã Thanh Thùy,278
10147,Xã,Xã Thanh Mai,278
10150,Xã,Xã Thanh Văn,278
10153,Xã,Xã Đỗ Động,278
10156,Xã,Xã Kim An,278
10159,Xã,Xã Kim Thư,278
10162,Xã,Xã Phương Trung,278
10165,Xã,Xã Tân Ước,278
10168,Xã,Xã Dân Hòa,278
10171,Xã,Xã Liên Châu,278
10174,Xã,Xã Cao Dương,278
10177,Xã,Xã Xuân Dương,278
10180,Xã,Xã Hồng Dương,278
10183,Thị trấn,Thị trấn Thường Tín,279
10186,Xã,Xã Ninh Sở,279
10189,Xã,Xã Nhị Khê,279
10192,Xã,Xã Duyên Thái,279
10195,Xã,Xã Khánh Hà,279
10198,Xã,Xã Hòa Bình,279
10201,Xã,Xã Văn Bình,279
10204,Xã,Xã Hiền Giang,279
10207,Xã,Xã Hồng Vân,279
10210,Xã,Xã Vân Tảo,279
10213,Xã,Xã Liên Phương,279
10216,Xã,Xã Văn Phú,279
10219,Xã,Xã Tự Nhiên,279
10222,Xã,Xã Tiền Phong,279
10225,Xã,Xã Hà Hồi,279
10228,Xã,Xã Thư Phú,279
10231,Xã,Xã Nguyễn Trãi,279
10234,Xã,Xã Quất Động,279
10237,Xã,Xã Chương Dương,279
10240,Xã,Xã Tân Minh,279
10243,Xã,Xã Lê Lợi,279
10246,Xã,Xã Thắng Lợi,279
10249,Xã,Xã Dũng Tiến,279
10252,Xã,Xã Thống Nhất,279
10255,Xã,Xã Nghiêm Xuyên,279
10258,Xã,Xã Tô Hiệu,279
10261,Xã,Xã Văn Tự,279
10264,Xã,Xã Vạn Điểm,279
10267,Xã,Xã Minh Cường,279
10270,Thị trấn,Thị trấn Phú Minh,280
10273,Thị trấn,Thị trấn Phú Xuyên,280
10276,Xã,Xã Hồng Minh,280
10279,Xã,Xã Phượng Dực,280
10282,Xã,Xã Nam Tiến,280
10288,Xã,Xã Tri Trung,280
10291,Xã,Xã Đại Thắng,280
10294,Xã,Xã Phú Túc,280
10297,Xã,Xã Văn Hoàng,280
10300,Xã,Xã Hồng Thái,280
10303,Xã,Xã Hoàng Long,280
10306,Xã,Xã Quang Trung,280
10309,Xã,Xã Nam Phong,280
10312,Xã,Xã Nam Triều,280
10315,Xã,Xã Tân Dân,280
10318,Xã,Xã Sơn Hà,280
10321,Xã,Xã Chuyên Mỹ,280
10324,Xã,Xã Khai Thái,280
10327,Xã,Xã Phúc Tiến,280
10330,Xã,Xã Vân Từ,280
10333,Xã,Xã Tri Thủy,280
10336,Xã,Xã Đại Xuyên,280
10339,Xã,Xã Phú Yên,280
10342,Xã,Xã Bạch Hạ,280
10345,Xã,Xã Quang Lãng,280
10348,Xã,Xã Châu Can,280
10351,Xã,Xã Minh Tân,280
10354,Thị trấn,Thị trấn Vân Đình,281
10357,Xã,Xã Viên An,281
10360,Xã,Xã Viên Nội,281
10363,Xã,Xã Hoa Sơn,281
10366,Xã,Xã Quảng Phú Cầu,281
10369,Xã,Xã Trường Thịnh,281
10372,Xã,Xã Cao Thành,281
10375,Xã,Xã Liên Bạt,281
10378,Xã,Xã Sơn Công,281
10381,Xã,Xã Đồng Tiến,281
10384,Xã,Xã Phương Tú,281
10387,Xã,Xã Trung Tú,281
10390,Xã,Xã Đồng Tân,281
10393,Xã,Xã Tảo Dương Văn,281
10396,Xã,Xã Vạn Thái,281
10399,Xã,Xã Minh Đức,281
10402,Xã,Xã Hòa Lâm,281
10405,Xã,Xã Hòa Xá,281
10408,Xã,Xã Trầm Lộng,281
10411,Xã,Xã Kim Đường,281
10414,Xã,Xã Hòa Nam,281
10417,Xã,Xã Hòa Phú,281
10420,Xã,Xã Đội Bình,281
10423,Xã,Xã Đại Hùng,281
10426,Xã,Xã Đông Lỗ,281
10429,Xã,Xã Phù Lưu,281
10432,Xã,Xã Đại Cường,281
10435,Xã,Xã Lưu Hoàng,281
10438,Xã,Xã Hồng Quang,281
10441,Thị trấn,Thị trấn Đại Nghĩa,282
10444,Xã,Xã Đồng Tâm,282
10447,Xã,Xã Thượng Lâm,282
10450,Xã,Xã Tuy Lai,282
10453,Xã,Xã Phúc Lâm,282
10456,Xã,Xã Mỹ Thành,282
10459,Xã,Xã Bột Xuyên,282
10462,Xã,Xã An Mỹ,282
10465,Xã,Xã Hồng Sơn,282
10468,Xã,Xã Lê Thanh,282
10471,Xã,Xã Xuy Xá,282
10474,Xã,Xã Phùng Xá,282
10477,Xã,Xã Phù Lưu Tế,282
10480,Xã,Xã Đại Hưng,282
10483,Xã,Xã Vạn Kim,282
10486,Xã,Xã Đốc Tín,282
10489,Xã,Xã Hương Sơn,282
10492,Xã,Xã Hùng Tiến,282
10495,Xã,Xã An Tiến,282
10498,Xã,Xã Hợp Tiến,282
10501,Xã,Xã Hợp Thanh,282
10504,Xã,Xã An Phú,282
688,Phường,Phường Quang Trung,24
691,Phường,Phường Trần Phú,24
692,Phường,Phường Ngọc Hà,24
694,Phường,Phường Nguyễn Trãi,24
697,Phường,Phường Minh Khai,24
700,Xã,Xã Ngọc Đường,24
946,Xã,Xã Phương Độ,24
949,Xã,Xã Phương Thiện,24
712,Thị trấn,Thị trấn Phó Bảng,26
715,Xã,Xã Lũng Cú,26
718,Xã,Xã Má Lé,26
721,Thị trấn,Thị trấn Đồng Văn,26
724,Xã,Xã Lũng Táo,26
727,Xã,Xã Phố Là,26
730,Xã,Xã Thài Phìn Tủng,26
733,Xã,Xã Sủng Là,26
736,Xã,Xã Xà Phìn,26
739,Xã,Xã Tả Phìn,26
742,Xã,Xã Tả Lủng,26
745,Xã,Xã Phố Cáo,26
748,Xã,Xã Sính Lủng,26
751,Xã,Xã Sảng Tủng,26
754,Xã,Xã Lũng Thầu,26
757,Xã,Xã Hố Quáng Phìn,26
760,Xã,Xã Vần Chải,26
763,Xã,Xã Lũng Phìn,26
766,Xã,Xã Sủng Trái,26
769,Thị trấn,Thị trấn Mèo Vạc,27
772,Xã,Xã Thượng Phùng,27
775,Xã,Xã Pải Lủng,27
778,Xã,Xã Xín Cái,27
781,Xã,Xã Pả Vi,27
784,Xã,Xã Giàng Chu Phìn,27
787,Xã,Xã Sủng Trà,27
790,Xã,Xã Sủng Máng,27
793,Xã,Xã Sơn Vĩ,27
796,Xã,Xã Tả Lủng,27
799,Xã,Xã Cán Chu Phìn,27
802,Xã,Xã Lũng Pù,27
805,Xã,Xã Lũng Chinh,27
808,Xã,Xã Tát Ngà,27
811,Xã,Xã Nậm Ban,27
814,Xã,Xã Khâu Vai,27
815,Xã,Xã Niêm Tòng,27
817,Xã,Xã Niêm Sơn,27
820,Thị trấn,Thị trấn Yên Minh,28
823,Xã,Xã Thắng Mố,28
826,Xã,Xã Phú Lũng,28
829,Xã,Xã Sủng Tráng,28
832,Xã,Xã Bạch Đích,28
835,Xã,Xã Na Khê,28
838,Xã,Xã Sủng Thài,28
841,Xã,Xã Hữu Vinh,28
844,Xã,Xã Lao Và Chải,28
847,Xã,Xã Mậu Duệ,28
850,Xã,Xã Đông Minh,28
853,Xã,Xã Mậu Long,28
856,Xã,Xã Ngam La,28
859,Xã,Xã Ngọc Long,28
862,Xã,Xã Đường Thượng,28
865,Xã,Xã Lũng Hồ,28
868,Xã,Xã Du Tiến,28
871,Xã,Xã Du Già,28
874,Thị trấn,Thị trấn Tam Sơn,29
877,Xã,Xã Bát Đại Sơn,29
880,Xã,Xã Nghĩa Thuận,29
883,Xã,Xã Cán Tỷ,29
886,Xã,Xã Cao Mã Pờ,29
889,Xã,Xã Thanh Vân,29
892,Xã,Xã Tùng Vài,29
895,Xã,Xã Đông Hà,29
898,Xã,Xã Quản Bạ,29
901,Xã,Xã Lùng Tám,29
904,Xã,Xã Quyết Tiến,29
907,Xã,Xã Tả Ván,29
910,Xã,Xã Thái An,29
703,Xã,Xã Kim Thạch,30
706,Xã,Xã Phú Linh,30
709,Xã,Xã Kim Linh,30
913,Thị trấn,Thị trấn Vị Xuyên,30
916,Thị trấn,Thị trấn Nông Trường Việt Lâm,30
919,Xã,Xã Minh Tân,30
922,Xã,Xã Thuận Hoà,30
925,Xã,Xã Tùng Bá,30
928,Xã,Xã Thanh Thủy,30
931,Xã,Xã Thanh Đức,30
934,Xã,Xã Phong Quang,30
937,Xã,Xã Xín Chải,30
940,Xã,Xã Phương Tiến,30
943,Xã,Xã Lao Chải,30
952,Xã,Xã Cao Bồ,30
955,Xã,Xã Đạo Đức,30
958,Xã,Xã Thượng Sơn,30
961,Xã,Xã Linh Hồ,30
964,Xã,Xã Quảng Ngần,30
967,Xã,Xã Việt Lâm,30
970,Xã,Xã Ngọc Linh,30
973,Xã,Xã Ngọc Minh,30
976,Xã,Xã Bạch Ngọc,30
979,Xã,Xã Trung Thành,30
982,Xã,Xã Minh Sơn,31
985,Xã,Xã Giáp Trung,31
988,Xã,Xã Yên Định,31
991,Thị trấn,Thị trấn Yên Phú,31
994,Xã,Xã Minh Ngọc,31
997,Xã,Xã Yên Phong,31
1000,Xã,Xã Lạc Nông,31
1003,Xã,Xã Phú Nam,31
1006,Xã,Xã Yên Cường,31
1009,Xã,Xã Thượng Tân,31
1012,Xã,Xã Đường Âm,31
1015,Xã,Xã Đường Hồng,31
1018,Xã,Xã Phiêng Luông,31
1021,Thị trấn,Thị trấn Vinh Quang,32
1024,Xã,Xã Bản Máy,32
1027,Xã,Xã Thàng Tín,32
1030,Xã,Xã Thèn Chu Phìn,32
1033,Xã,Xã Pố Lồ,32
1036,Xã,Xã Bản Phùng,32
1039,Xã,Xã Túng Sán,32
1042,Xã,Xã Chiến Phố,32
1045,Xã,Xã Đản Ván,32
